"id","class","group","name","activeIngredient","formatted_activeIngredient","strength","formatted_strength","ingredient_strength","formatted_ingredient_strength","form","formatted_form","package","formatted_package","unit","formatted_unit","standard","age","registerCode","registerCompany","registerCountry","registerAddress","manufactureCompany","manufactureCountry","manufactureAddress","createdAt","updatedAt","formatted_manufactureCountry","using"
"92b0607b-179e-4d36-b4f6-2092a0a07ddd","Thuốc tác dụng trên dạ dày, ruột",Tân dược,Alverin,Alverin,Alverin, ,"",Alverin -  ,Alverin ,Viên nén,Viên,"Hộp 10 vỉ x 10 viên, Hộp 1chai x 100 viên, 300 viên nén",,,Viên,TCCS,"24 tháng",VD-0455-06,Công ty cổ phần dược  phẩm Nam Hà,Việt Nam,"415- Hàn Thuyên - Nam Định",Công ty cổ phần dược phẩm Nam Hà,Việt Nam,"415- Hàn Thuyên - Nam Định",2021-12-31 14:58:21.407 +0700,2021-12-31 14:58:21.407 +0700,Việt Nam,Khác
"7884311b-5cb7-48a1-974b-5f4cff5a52ad","Thuốc tác dụng trên dạ dày, ruột",Tân dược,Kasparin 40mg,Alverin,Alverin, ,"40mg",Alverin -  ,Alverin 40mg,Viên nang,Viên nang,"Hộp 3 vỉ, 10 vỉ x 10 viên nang",,,Viên,TCCS,"36 tháng",VD-0515-06,Công ty cổ phần dược phẩm Khánh Hoà,Việt Nam,"Số 48 Sinh Trung, tp. Nha Trang, Khánh Hoà (SX tại đường 2/4, P. Vĩnh Hoà, Nha Trang",Công ty cổ phần dược phẩm Khánh Hoà,Việt Nam,"Số 48 Sinh Trung, tp. Nha Trang, Khánh Hoà (SX tại đường 2/4, P. Vĩnh Hoà, Nha Trang",2021-12-31 14:58:21.407 +0700,2021-12-31 14:58:21.407 +0700,Việt Nam,Khác
"1c5d580d-c8ca-4a68-9304-dcca8af233d1",Các loại khác,Tân dược,Averinal-40mg,Alverin citrat,Alverin, ,"40mg",Alverin citrat -  ,Alverin 40mg,Viên nén,Viên,Hộp 3 vỉ x 10 viên nén,,,Viên,TCCS,"36 tháng",VD-0637-06,Công ty Dược phẩm OPV,Việt Nam,"Saigon Tower, 29 Lê Duẩn, Q.1, TP.HCM (SX:Lô 27,đường 3A, KCN Biên Hoà II, Đồng Nai)",Công ty Dược phẩm OPV,Việt Nam,"Saigon Tower, 29 Lê Duẩn, Q.1, TP.HCM (SX:Lô 27,đường 3A, KCN Biên Hoà II, Đồng Nai)",2021-12-31 14:58:21.407 +0700,2021-12-31 14:58:21.407 +0700,Việt Nam,Khác
"322b3dee-a3dc-4661-b392-15ef8b8d30f4",Thuốc dãn cơ và ức chế Cholinesterase,Tân dược,Motalv-40mg,Alverin citrat,Alverin, ,"40mg",Alverin citrat -  ,Alverin 40mg,Viên nén,Viên,Hộp 3 vỉ x 10 viên nén,,,Viên,TCCS,"36 tháng",VD-0654-06,Công ty Dược phẩm OPV,Việt Nam,"Saigon Tower, 29 Lê Duẩn, Q.1, TP.HCM (SX:Lô 27,đường 3A, KCN Biên Hoà II, Đồng Nai)",Công ty Dược phẩm OPV,Việt Nam,"Saigon Tower, 29 Lê Duẩn, Q.1, TP.HCM (SX:Lô 27,đường 3A, KCN Biên Hoà II, Đồng Nai)",2021-12-31 14:58:21.407 +0700,2021-12-31 14:58:21.407 +0700,Việt Nam,Khác
f8766267-cfd0-4a68-83aa-003ecee2b22c,Thuốc dãn cơ và ức chế Cholinesterase,Tân dược,Alverin,Alverin,Alverin, ,"",Alverin -  ,Alverin ,Viên nén bao phim,Viên,Hộp 10 vỉ x 10 viên nén bao phim 40mg,,,Viên,TCCS,"24 tháng",VD-0727-06,Công ty liên doanh Meyer - BPC,Việt Nam,"6A3-quốc lộ 60, phường Phú Khương - TX. Bến Tre, tỉnh Bến Tre",Công ty liên doanh Meyer - BPC,Việt Nam,"6A3-quốc lộ 60, phường Phú Khương - TX. Bến Tre, tỉnh Bến Tre",2021-12-31 14:58:21.407 +0700,2021-12-31 14:58:21.407 +0700,Việt Nam,Khác
b2bb8d30-1f30-48e9-a108-121bcd47286d,Thuốc dãn cơ và ức chế Cholinesterase,Tân dược,Spasmebi,Alverin citrat 40mg,Alverin, ,"40mg",Alverin citrat 40mg -  ,Alverin 40mg,Viên nén,Viên,"Hộp 2 vỉ, 20 vỉ x 15 viên nén",,,Viên,TCCS,"36 tháng",VD-10815-10,Công ty TNHH một thành viên dược phẩm và sinh học y tế,Việt Nam,"Lô III - 18 đường số 13, Khu công nghiệp Tân Bình, Quận Tân Phú, TP. Hồ Chí Minh",Công ty TNHH một thành viên dược phẩm và sinh học y tế,Việt Nam,"Lô III - 18 đường số 13, Khu công nghiệp Tân Bình, Quận Tân Phú, TP. Hồ Chí Minh",2021-12-31 14:58:21.407 +0700,2021-12-31 14:58:21.407 +0700,Việt Nam,Khác
"8652a130-4599-4a96-a888-35f88547f7f8",Thuốc dãn cơ và ức chế Cholinesterase,Tân dược,Harine,Alverin citrat 40mg,Alverin, ,"40mg",Alverin citrat 40mg -  ,Alverin 40mg,Viên nén,Viên,Hộp 1 lọ x 100 viên nén,,,Viên,TCCS,"36 tháng",VD-11584-10,Công ty cổ phần dược phẩm Hà Tây.,Việt Nam,"80 Quang Trung - Hà Đông - Hà Nội (SX tại La Khê - Văn Khê - Hà Đông - Hà Nội)",Công ty cổ phần dược phẩm Hà Tây.,Việt Nam,"80 Quang Trung - Hà Đông - Hà Nội (SX tại La Khê - Văn Khê - Hà Đông - Hà Nội)",2021-12-31 14:58:21.407 +0700,2021-12-31 14:58:21.407 +0700,Việt Nam,Khác
"01d706b2-dba0-44dd-b862-ce48341abff5",Các loại khác,Tân dược,pms- Sparenil,Alverin 40mg,Alverin, ,"40mg",Alverin 40mg -  ,Alverin 40mg,Viên nén,Viên,Hộp 3 vỉ x 10 viên nén,,,Viên,TCCS,"24 tháng",VD-11613-10,Công ty cổ phần dược phẩm IMEXPHARM,Việt Nam,"04- đường 30/4, Phường 1, Tp. Cao Lãnh, Tỉnh Đồng Tháp",Công ty cổ phần dược phẩm IMEXPHARM,Việt Nam,"04- đường 30/4, Phường 1, Tp. Cao Lãnh, Tỉnh Đồng Tháp",2021-12-31 14:58:21.407 +0700,2021-12-31 14:58:21.407 +0700,Việt Nam,Khác
"9063292c-a57c-4ef7-a02c-caa9478015b6","Thuốc tác dụng trên dạ dày, ruột",Tân dược,Spaspyzin,Alverin citrat,Alverin, ,"",Alverin citrat -  ,Alverin ,Viên nén,Viên,Hộp 2 vỉ x 15 viên. Chai 100 viên nén,,,Viên,TCCS,"36 tháng",VD-1170-06,Công ty TNHH sản xuất thương mại dược phẩm NIC (NIC Pharma),Việt Nam,"Lô 11D đường C, Khu công nghiệp Tân Tạo, quận Bình Tân, tp. Hồ Chí Minh",Công ty TNHH sản xuất thương mại dược phẩm NIC (NIC Pharma),Việt Nam,"Lô 11D đường C, Khu công nghiệp Tân Tạo, quận Bình Tân, tp. Hồ Chí Minh",2021-12-31 14:58:21.407 +0700,2021-12-31 14:58:21.407 +0700,Việt Nam,Khác
"6a4d57cc-4191-4c85-a6ca-54ce54c2806f",Thuốc đường hô hấp,Tân dược,Spasovanin,Alverin citrat 40mg,Alverin, ,"40mg",Alverin citrat 40mg -  ,Alverin 40mg,Viên nang,Viên nang,Chai 200 viên nang,,,Viên,TCCS,"36 tháng",VD-12062-10,Công ty TNHH SX-TM dược phẩm Thành Nam,Việt Nam,"SX tại: 60 Đại lộ Độc lập, KCN Việt Nam - Singapore, Bình Dương",Công ty TNHH SX-TM dược phẩm Thành Nam,Việt Nam,"SX tại: 60 Đại lộ Độc lập, KCN Việt Nam - Singapore, Bình Dương",2021-12-31 14:58:21.407 +0700,2021-12-31 14:58:21.407 +0700,Việt Nam,Khác
"793680dd-8db9-45e6-91c6-1497ae7126c9",Thuốc đường hô hấp,Tân dược,Ambroasthma 30,Ambroxol,Ambroxol, ,"30mg",Ambroxol -  ,Ambroxol 30mg,Viên nang,Viên nang,Hộp 2 vỉ x 10 viên nang,,,Viên,TCCS,"36 tháng",VD-1735-06,Công ty Dược phẩm OPV,Việt Nam,"Saigon Tower, 29 Lê Duẩn, Q.1, TP.HCM (SX:Lô 27,đường 3A, KCN Biên Hoà II, Đồng Nai)",Công ty Dược phẩm OPV,Việt Nam,"Saigon Tower, 29 Lê Duẩn, Q.1, TP.HCM (SX:Lô 27,đường 3A, KCN Biên Hoà II, Đồng Nai)",2021-12-31 14:58:21.463 +0700,2021-12-31 14:58:21.463 +0700,Việt Nam,Khác
"20b6e303-0b1c-4a10-a8b8-82212c8975c7",Các loại khác,Tân dược,Alverin 40mg,"Alverin citrat 67,3mg (tương đương với Alverin 40mg)",Alverin, ,"40mg","Alverin citrat 67,3mg (tương đương với Alverin 40mg) -  ",Alverin 40mg,Viên nang,Viên nang,"Hộp 10 vỉ x 10 viên, hộp 1 chai x 200 viên nang",,,Viên,TCCS,"24 tháng",VD-12365-10,Công ty cổ phần dược phẩm Tipharco,Việt Nam,"15 Đốc Binh Kiều, phường 2, thành phố Mỹ Tho, tỉnh Tiền Giang",Công ty cổ phần dược phẩm Tipharco,Việt Nam,"15 Đốc Binh Kiều, phường 2, thành phố Mỹ Tho, tỉnh Tiền Giang",2021-12-31 14:58:21.407 +0700,2021-12-31 14:58:21.407 +0700,Việt Nam,Khác
ffb91951-4bae-472d-b685-19b4e783e8a7,Hạ nhiệt - giảm đau - chống viêm phi steroid,Tân dược,Spacmarizine,Alverin citrat 40mg,Alverin, ,"40mg",Alverin citrat 40mg -  ,Alverin 40mg,Viên nén,Viên,Hộp 20 vỉ x 15 viên nén tròn,,,Viên,TCCS,"36 tháng",VD-12432-10,Công ty cổ phần dược phẩm TV.Pharm,Việt Nam,"27 Điện Biên Phủ, phường 9, TP. Trà Vinh, tỉnh Trà Vinh",Công ty cổ phần dược phẩm TV.Pharm,Việt Nam,"27 Điện Biên Phủ, thị xã Trà Vinh, tỉnh Trà Vinh",2021-12-31 14:58:21.407 +0700,2021-12-31 14:58:21.407 +0700,Việt Nam,Khác
c99d2c86-db44-4fe6-95ad-19b7443be69a,Các loại khác,Tân dược,Dofopam 40mg,Alverin citrat 40mg,Alverin, ,"40mg",Alverin citrat 40mg -  ,Alverin 40mg,Viên nén,Viên,"hộp 3 vỉ, 6 vỉ, 10 vỉ, 25 vỉ, 50 vỉ x 10 viên, chai 100 viên, 200 viên, 500 viên, 1000 viên nén",,,Viên,TCCS,"36 tháng",VD-12533-10,Công ty cổ phần sản xuất -  thương mại Dược phẩm Đông Nam,Việt Nam,"Lô 2A, Đường số 1A, KCN. Tân Tạo, Q. Bình Tân, TP. Hồ Chí Minh",Công ty cổ phần sản xuất -  thương mại Dược phẩm Đông Nam,Việt Nam,"Lô 2A, Đường số 1A, KCN. Tân Tạo, Q. Bình Tân, TP. Hồ Chí Minh",2021-12-31 14:58:21.407 +0700,2021-12-31 14:58:21.407 +0700,Việt Nam,Khác
"85361e81-638b-4f24-a221-b952879d2669",Thuốc dãn cơ và ức chế Cholinesterase,Tân dược,Alverin,Alverin citrat 40mg,Alverin, ,"40mg",Alverin citrat 40mg -  ,Alverin 40mg,Viên nén,Viên,hộp 1 lọ 100 viên nén,,,Viên,TCCS,"24 tháng",VD-12840-10,Công ty cổ phần Dược phẩm Hà Nội.,Việt Nam,"170 La Thành, Đống Đa, Hà Nội (sản xuất tại: lô 15, KCN Quang Minh, Mê Linh, Hà Nội)",Công ty cổ phần Dược phẩm Hà Nội.,Việt Nam,"170 La Thành, Đống Đa, Hà Nội (sản xuất tại: lô 15, KCN Quang Minh, Mê Linh, Hà Nội)",2021-12-31 14:58:21.407 +0700,2021-12-31 14:58:21.407 +0700,Việt Nam,Khác
fbb4a422-a9c0-4701-8ea3-95a06009803a,Các loại khác,Tân dược,Motalv,"Alverin 40mg (tương ứng Alverin citrat 67,3mg)",Alverin, ,"40mg","Alverin 40mg (tương ứng Alverin citrat 67,3mg) -  ",Alverin 40mg,Viên nén,Viên,Hộp 3 vỉ x 10 viên nén,,,Viên,TCCS,"36 tháng",VD-12896-10,Công ty cổ phần Dược phẩm OPV,Việt Nam,"Số 27, đường 3A, Khu công nghiệp Biên Hoà 2, Đồng Nai",Công ty cổ phần Dược phẩm OPV,Việt Nam,"Số 27, đường 3A, Khu công nghiệp Biên Hoà 2, Đồng Nai",2021-12-31 14:58:21.407 +0700,2021-12-31 14:58:21.407 +0700,Việt Nam,Khác
"2ec011ed-a3c4-440d-b13b-dcf373eafac5",Thuốc đường hô hấp,Tân dược,Spasmaboston,Alverin (dưới dạng Alverin citrat) 40mg,Alverin, ,"40mg",Alverin (dưới dạng Alverin citrat) 40mg -  ,Alverin 40mg,Viên nén,Viên,"Hộp 3 vỉ x 10 viên; hộp 10 vỉ x 10 viên; hộp 1 chai x 100 viên; hộp 1 chai x 200 viên, hộp 1 chai x 500 viên nén",,,Viên,TCCS,"36 tháng",VD-13345-10,Công ty Cổ phần Dược phẩm Bos Ton Việt Nam,Việt Nam,"Số 43, Đường số 8, KCN Việt Nam - Singapore, Thuận An, Bình Dương",Công ty Cổ phần Dược phẩm Boston Việt Nam,Việt Nam,"Số 43, Đường số 8, KCN Việt Nam - Singapore, Thuận An, Bình Dương",2021-12-31 14:58:21.407 +0700,2021-12-31 14:58:21.407 +0700,Việt Nam,Khác
"2092f1bf-9d36-4b4e-ba17-c6e5d3d60141","Thuốc tác dụng trên dạ dày, ruột",Tân dược,Alverin,Alverin citrat 40mg,Alverin, ,"40mg",Alverin citrat 40mg -  ,Alverin 40mg,Viên nén,Viên,hộp 20 vỉ x 15 viên nén,,,Viên,TCCS,"24 tháng",VD-13373-10,Công ty cổ phần Dược phẩm Euvipharm,Việt Nam,"ấp Bình Tiền 2, xã Đức Hoà hạ, Đức Hoà, Long An",Công ty cổ phần Dược phẩm Euvipharm,Việt Nam,"ấp Bình Tiền 2, xã Đức Hoà hạ, Đức Hoà, Long An",2021-12-31 14:58:21.407 +0700,2021-12-31 14:58:21.407 +0700,Việt Nam,Khác
"5236f015-37bd-4df2-aa9b-b6305d3e0124",Thuốc đường hô hấp,Tân dược,Averinal,Alverin 40mg (dưới dạng Alverin citrat),Alverin, ,"40mg",Alverin 40mg (dưới dạng Alverin citrat) -  ,Alverin 40mg,Viên nén bao phim,Viên,Hộp 3 vỉ x 10 viên nén bao phim,,,Viên,TCCS,"36 tháng",VD-13462-10,Công ty cổ phần Dược phẩm OPV,Việt Nam,"Số 27, đường 3A, Khu công nghiệp Biên Hoà 2, Đồng Nai",Công ty cổ phần Dược phẩm OPV,Việt Nam,"Số 27, đường 3A, Khu công nghiệp Biên Hoà 2, Đồng Nai",2021-12-31 14:58:21.407 +0700,2021-12-31 14:58:21.407 +0700,Việt Nam,Khác
"74802915-1a53-40bd-957b-e15f0cedf6e2",Các loại khác,Tân dược,Vacoverin,Alverin citrat 40mg,Alverin, ,"40mg",Alverin citrat 40mg -  ,Alverin 40mg,Viên nang,Viên nang,"hộp 10 vỉ, 50 vỉ x 10 viên, chai 200 viên, 500 viên nang",,,Viên,TCCS,"24 tháng",VD-13539-10,Công ty cổ phần dược Vacopharm,Việt Nam,"Km 1954, quốc lộ 1A, P. Tân Khánh, TX. Tân An, Long An",Công ty cổ phần dược Vacopharm,Việt Nam,"Km 1954, quốc lộ 1A, P. Tân Khánh, TX. Tân An, Long An",2021-12-31 14:58:21.407 +0700,2021-12-31 14:58:21.407 +0700,Việt Nam,Khác
"34290b9e-0d4e-4100-88c7-15f059f46852",Thuốc dãn cơ và ức chế Cholinesterase,Tân dược,Spas-Meyer,Alverin citrat,Alverin, ,"",Alverin citrat -  ,Alverin ,Viên nén,Viên,Hộp 3 vỉ x 10 viên nén 40mg (Alverin),,,Viên,TCCS,"24 tháng",VD-1355-06,Công ty liên doanh Meyer - BPC,Việt Nam,"6A3-quốc lộ 60, phường Phú Khương - TX. Bến Tre, tỉnh Bến Tre",Công ty liên doanh Meyer - BPC,Việt Nam,"6A3-quốc lộ 60, phường Phú Khương - TX. Bến Tre, tỉnh Bến Tre",2021-12-31 14:58:21.407 +0700,2021-12-31 14:58:21.407 +0700,Việt Nam,Khác
"50cf3f95-466e-440e-80ea-c431c40dd459",Thuốc dãn cơ và ức chế Cholinesterase,Tân dược,Spalaxin-40mg,Alverin citrat,Alverin, ,"40mg",Alverin citrat -  ,Alverin 40mg,Viên nén,Viên,Hộp 3 vỉ x 10 viên nén,,,Viên,TCCS,"24 tháng",VD-1367-06,Công ty TNHH SPM,Việt Nam,"Lô 51, Đường số 2, KCN Tân Tạo, Bình Chánh, TP. Hồ Chí Minh",Công ty TNHH SPM,Việt Nam,"Lô 51, Đường số 2, KCN Tân Tạo, Bình Chánh, TP. Hồ Chí Minh",2021-12-31 14:58:21.407 +0700,2021-12-31 14:58:21.407 +0700,Việt Nam,Khác
dc8e99ff-7c54-44d6-8361-6be84a79910d,Thuốc đường hô hấp,Tân dược,Spasovanin,Alverin citrat 40mg,Alverin, ,"40mg",Alverin citrat 40mg -  ,Alverin 40mg,Viên nang,Viên nang,Chai 200 viên nang,,,Viên,TCCS,"36 tháng",VD-13684-10,Công ty TNHH SX-TM dược phẩm Thành Nam,Việt Nam,"SX tại: 60 Đại lộ Độc lập, KCN Việt Nam - Singapore, Bình Dương",Công ty TNHH SX-TM dược phẩm Thành Nam,Việt Nam,"SX tại: 60 Đại lộ Độc lập, KCN Việt Nam - Singapore, Bình Dương",2021-12-31 14:58:21.407 +0700,2021-12-31 14:58:21.407 +0700,Việt Nam,Khác
"1c479742-dcbc-446a-84ba-48308fb8ff43",Hạ nhiệt - giảm đau - chống viêm phi steroid,Tân dược,Quinospastyl  40 mg,Alverin citrat,Alverin, ,"40mg",Alverin citrat -  ,Alverin 40mg,Viên nang,Viên nang,chai 200 viên nang,,,Viên,TCCS,"24 tháng",VD-1379-06,Xí nghiệp dược phẩm 150 - Bộ Quốc Phòng,Việt Nam,"112 - Trần Hưng Đạo - Quận 1 - TP. Hồ Chí Minh",Xí nghiệp dược phẩm 150 - Bộ Quốc Phòng,Việt Nam,"112 - Trần Hưng Đạo - Quận 1 - TP. Hồ Chí Minh",2021-12-31 14:58:21.407 +0700,2021-12-31 14:58:21.407 +0700,Việt Nam,Khác
"1f94f1f6-562d-4d0a-a4af-b408b3940646",Các loại khác,Tân dược,Spasmapyline,Alverin citrat 40mg,Alverin, ,"40mg",Alverin citrat 40mg -  ,Alverin 40mg,Viên nén,Viên,"Hộp 20 vỉ x 15 viên, hộp 1 chai x 100 viên nén",,,Viên,TCCS,"36 tháng",VD-13889-11,Công ty cổ phần dược phẩm Tipharco,Việt Nam,"15 Đốc Binh Kiều, phường 2, thành phố Mỹ Tho, tỉnh Tiền Giang",Công ty cổ phần dược phẩm Tipharco,Việt Nam,"15 Đốc Binh Kiều, phường 2, thành phố Mỹ Tho, tỉnh Tiền Giang",2021-12-31 14:58:21.407 +0700,2021-12-31 14:58:21.407 +0700,Việt Nam,Khác
b92cff7e-57dd-4178-9f66-1f47a4335d80,Thuốc dãn cơ và ức chế Cholinesterase,Tân dược,"Cimeverin (SXNQ của Huons CO., Ltd)","Alverin citrat, simethicon",Alverin + Simethicon, ,"","Alverin citrat, simethicon -  ",Alverin  + Simethicon ,Viên nang mềm,Viên nang,"hộp 2 vỉ, 10 vỉ x 10 viên nang mềm",,,Viên,TCCS,"36 tháng",VD-1563-06,Công ty TNHH Phil Inter Pharma,Việt Nam,"Số 25, Đường số 8, Khu CN Việt Nam-Singapore, Thuận An, Bình Dương",Công ty TNHH Phil Inter Pharma,Việt Nam,"Số 25, Đường số 8, Khu CN Việt Nam-Singapore, Thuận An, Bình Dương",2021-12-31 14:58:21.407 +0700,2021-12-31 14:58:21.407 +0700,Việt Nam,Khác
"82154069-69f9-4d9a-a7ed-b1af3adaa0b5",Các loại khác,Tân dược,Alversime,"Alverin citrat 60 mg, simethicon 300 mg",Alverin + Simethicon, ,"60mg + 300mg","Alverin citrat 60 mg, simethicon 300 mg -  ",Alverin 60mg + Simethicon 300mg,Viên nang mềm,Viên nang,"hộp 2 vỉ, 10 vỉ x 10 viên nang mềm",,,Viên,TCCS,"36 tháng",VD-15933-11,Chưa xác định,Việt Nam,,Công ty TNHH Phil Inter Pharma,Việt Nam,"Số 25, Đường số 8, Khu CN Việt Nam-Singapore, Thuận An, Bình Dương",2021-12-31 14:58:21.407 +0700,2021-12-31 14:58:21.407 +0700,Việt Nam,Khác
a4a721bd-f902-430f-ba6f-122c4d6f225e,Các loại khác,Tân dược,Cimeverin,"Alverin citrat 60 mg, simethicon 300 mg",Alverin + Simethicon, ,"60mg + 300mg","Alverin citrat 60 mg, simethicon 300 mg -  ",Alverin 60mg + Simethicon 300mg,Viên nang mềm,Viên nang,"hộp 2 vỉ, 10 vỉ x 10 viên nang mềm",,,Viên,TCCS,"36 tháng",VD-15936-11,Chưa xác định,Việt Nam,,Công ty TNHH Phil Inter Pharma,Việt Nam,"Số 25, Đường số 8, Khu CN Việt Nam-Singapore, Thuận An, Bình Dương",2021-12-31 14:58:21.407 +0700,2021-12-31 14:58:21.407 +0700,Việt Nam,Khác
be46e535-6fcb-47ca-95ac-7d4b4ecc4ab1,"Thuốc tác dụng trên dạ dày, ruột",Tân dược,"Alversime (SXNQ của Daewon pharm Co., Ltd)","Alverin citrat, simethicon",Alverin + Simethicon, ,"","Alverin citrat, simethicon -  ",Alverin  + Simethicon ,Viên nang mềm,Viên nang,"hộp 2 vỉ, 10 vỉ x 10 viên nang mềm",,,Viên,TCCS,"36 tháng",VD-2013-06,Công ty TNHH Phil Inter Pharma,Việt Nam,"Số 25, Đường số 8, Khu CN Việt Nam-Singapore, Thuận An, Bình Dương",Công ty TNHH Phil Inter Pharma,Việt Nam,"Số 25, Đường số 8, Khu CN Việt Nam-Singapore, Thuận An, Bình Dương",2021-12-31 14:58:21.407 +0700,2021-12-31 14:58:21.407 +0700,Việt Nam,Khác
dc8999dc-ef52-4fc3-8971-daa9777319bc,"Thuốc tác dụng trên dạ dày, ruột",Tân dược,Nady- spasmyl,Simethicon 80mg; Alverin citrat 60mg,Alverin + Simethicon,,"60mg + 80mg",Simethicon 80mg; Alverin citrat 60mg,Alverin 60mg + Simethicon 80mg,Viên nang cứng,Viên nang,"Hộp 2 vỉ, 10 vỉ x 10 viên",,,Viên,TCCS,"24 tháng",VD-21623-14,Công ty cổ phần dược phẩm 2/9 - Nadyphar,Việt Nam,"299/22 Lý Thường Kiệt, P.15, Q.11, TP. Hồ Chí Minh",Công ty cổ phần dược phẩm 2/9 - Nadyphar,Việt Nam,"930 C4, Đường C, Khu công nghiệp Cát Lái, Cụm 2, phường Thạnh Mỹ Lợi, Q.2, TP HCM.",2021-12-31 14:58:21.407 +0700,2021-12-31 14:58:21.407 +0700,Việt Nam,Khác
a304143e-afd5-44ef-ac1d-40bfc0c03956,"Thuốc tác dụng trên dạ dày, ruột",Tân dược,Newstomaz,Simethicon 300 mg; Alverin citrat 60 mg,Alverin + Simethicon,,"60mg + 300mg",Simethicon 300 mg; Alverin citrat 60 mg,Alverin 60mg + Simethicon 300mg,Viên nang mềm,Viên nang,Hộp 3 vỉ x 10 viên,,,Viên,TCCS,"36 tháng",VD-21865-14,Công ty cổ phần dược phẩm Me Di Sun,Việt Nam,"521 An Lợi, xã Hoà Lợi, huyện Bến Cát, tỉnh Bình Dương",Công ty cổ phần dược phẩm Me Di Sun,Việt Nam,"521 An Lợi, xã Hoà Lợi, huyện Bến Cát, tỉnh Bình Dương",2021-12-31 14:58:21.407 +0700,2021-12-31 14:58:21.407 +0700,Việt Nam,Khác
"1db2e7de-7db3-496f-a2e2-61b6ae378602","Thuốc tác dụng trên dạ dày, ruột",Tân dược,Silpasrine,Alverin citrat 60mg; Simethicon 300mg,Alverin + Simethicon,,"60mg + 300mg",Alverin citrat 60mg; Simethicon 300mg,Alverin 60mg + Simethicon 300mg,Viên nang mềm,Viên nang,Hộp 10 vỉ x 10 viên,,,Viên,TCCS,"36 tháng",VD-23923-15,Công ty TNHH dược phẩm Đạt Vi Phú,Việt Nam,"Lô M7A-CN, Đường D17, KCN Mỹ Phước, tỉnh Bình Dương",Công ty TNHH dược phẩm Đạt Vi Phú,Việt Nam,"Lô M7A-CN, Đường D17, KCN Mỹ Phước, tỉnh Bình Dương",2021-12-31 14:58:21.407 +0700,2021-12-31 14:58:21.407 +0700,Việt Nam,Khác
c73a5f6c-5968-4e51-b1dc-5f6c05caaefc,"Thuốc tác dụng trên dạ dày, ruột",Tân dược,Simenic,Alverin citrat 40 mg; Simethicon 100 mg,Alverin + Simethicon,,"40mg + 100mg",Alverin citrat 40 mg; Simethicon 100 mg,Alverin 40mg + Simethicon 100mg,Viên nang mềm,Viên nang,Hộp 3 vỉ x 10 viên,,,Viên,TCCS,"36 tháng",VD-23953-15,Công ty TNHH dược phẩm USA - NIC (USA - NIC Pharma),Việt Nam,"Lô 11D đường C, Khu công nghiệp Tân Tạo, quận Bình Tân, tp. Hồ Chí Minh",Công ty TNHH dược phẩm USA - NIC (USA - NIC Pharma),Việt Nam,"Lô 11D đường C, Khu công nghiệp Tân Tạo, quận Bình Tân, tp. Hồ Chí Minh",2021-12-31 14:58:21.407 +0700,2021-12-31 14:58:21.407 +0700,Việt Nam,Khác
e7fc3aa9-5179-49a2-8edf-e1d7761218f2,Các loại khác,Tân dược,Simacone,Alverin citrat 60mg; Simethicon 300mg,Alverin + Simethicon,,"60mg + 300mg",Alverin citrat 60mg; Simethicon 300mg,Alverin 60mg + Simethicon 300mg,Viên nang mềm,Viên nang,Hộp 1 vỉ x 10 viên; hộp 2 vỉ x 10 viên; hộp 10 vỉ x 10 viên,,,Viên,TCCS,"36 tháng",VD-25431-16,Công ty cổ phần xuất nhập khẩu y tế Domesco,Việt Nam,"66-Quốc lộ 30-P. Mỹ Phú-TP. Cao Lãnh-Tỉnh Đồng Tháp",Công ty cổ phần xuất nhập khẩu y tế Domesco,Việt Nam,"66-Quốc lộ 30-P. Mỹ Phú-TP. Cao Lãnh-Tỉnh Đồng Tháp",2021-12-31 14:58:21.407 +0700,2021-12-31 14:58:21.407 +0700,Việt Nam,Khác
"9e8dd623-b427-4a18-8100-138814f3600a",Loại khác,Tân dược,Cimeverin,Alverin citrat 60mg; Simethicon 300mg,Alverin + Simethicon,"60mg, 300mg","60mg + 300mg","Alverin citrat 60mg; Simethicon 300mg - 60mg, 300mg",Alverin 60mg + Simethicon 300mg,Viên nang mềm,Viên nang,Hộp 2 vỉ x 10 viên; Hộp 10 vỉ x 10 viên,,,Viên,TCCS,"36 tháng",VD-29532-18,Công ty TNHH Phil Inter Pharma,Việt Nam,"Số 20, đại lộ Hữu Nghị, Khu CN Việt Nam-Singapore, Thuận An, Bình Dương",Công ty TNHH Phil Inter Pharma,Việt Nam,"Số 25, Đường số 8, Khu CN Việt Nam-Singapore, Thuận An, Bình Dương",2021-12-31 14:58:21.407 +0700,2021-12-31 14:58:21.407 +0700,Việt Nam,Uống
ad146f0a-9f6a-4183-868b-6c1ca7d41eb4,Các loại khác,Tân dược,USpasmyl,Alverin citrat 60mg; Simethicon 300mg,Alverin + Simethicon,"60mg, 300mg","60mg + 300mg","Alverin citrat 60mg; Simethicon 300mg - 60mg, 300mg",Alverin 60mg + Simethicon 300mg,Viên nang mềm,Viên nang,Hộp 3 vỉ x 10 viên,,,Viên,TCCS,"36 tháng",VD-30193-18,Công ty TNHH US Pharma USA,Việt Nam,"Lô B1-10, Đường D2, KCN Tây Bắc Củ Chi, TP. Hồ Chí Minh",Công ty TNHH US Pharma USA,Việt Nam,"Lô B1-10, Đường D2, KCN Tây Bắc Củ Chi, TP. Hồ Chí Minh",2021-12-31 14:58:21.407 +0700,2021-12-31 14:58:21.407 +0700,Việt Nam,Uống
