"id","name","createdAt","updatedAt","shortName"
335231,sulbenicillin,2021-07-09 10:52:52.184 +0700,2021-07-09 10:52:52.184 +0700,""
335281,tacalcitol,2021-07-09 10:52:52.205 +0700,2021-07-09 10:52:52.205 +0700,""
335338,technetium (99mtc) sestamibi,2021-07-09 10:52:52.227 +0700,2021-07-09 10:52:52.227 +0700,""
335385,terodiline,2021-07-09 10:52:52.241 +0700,2021-07-09 10:52:52.241 +0700,""
335435,tiabendazole,2021-07-09 10:52:52.266 +0700,2021-07-09 10:52:52.266 +0700,""
335492,tolmetin,2021-07-09 10:52:52.285 +0700,2021-07-09 10:52:52.285 +0700,""
335542,trifluridine,2021-07-09 10:52:52.417 +0700,2021-07-09 10:52:52.417 +0700,""
335590,tyrosine,2021-07-09 10:52:52.444 +0700,2021-07-09 10:52:52.444 +0700,""
335640,vilazodone,2021-07-09 10:52:52.494 +0700,2021-07-09 10:52:52.494 +0700,""
335702,zinc citrat,2021-07-09 10:52:52.521 +0700,2021-07-09 10:52:52.521 +0700,"[""kẽm citrat"", ""zn citrat""]"
334710,peptid,2021-07-09 10:52:51.964 +0700,2021-07-09 10:52:51.964 +0700,"[""cerebrolysin concentrate""]"
334028,khối tiểu cầu,2021-07-09 10:52:51.676 +0700,2021-07-09 10:52:51.676 +0700,"[""platete""]"
334430,nalidixic acid,2021-07-09 10:52:51.858 +0700,2021-07-09 10:52:51.858 +0700,"[""acid nalidixic""]"
335145,sataxentan,2021-07-09 10:52:52.152 +0700,2021-07-09 10:52:52.152 +0700,""
333351,doxapram,2021-07-09 10:52:51.364 +0700,2021-07-09 10:52:51.364 +0700,""
333413,enfuvirtide,2021-07-09 10:52:51.394 +0700,2021-07-09 10:52:51.394 +0700,""
333459,esomeprazole,2021-07-09 10:52:51.413 +0700,2021-07-09 10:52:51.413 +0700,""
333485,ethisterone,2021-07-09 10:52:51.423 +0700,2021-07-09 10:52:51.423 +0700,""
333535,fat emulsions,2021-07-09 10:52:51.440 +0700,2021-07-09 10:52:51.440 +0700,""
333587,ferrous sulfate,2021-07-09 10:52:51.458 +0700,2021-07-09 10:52:51.458 +0700,""
333648,fluprednidene,2021-07-09 10:52:51.479 +0700,2021-07-09 10:52:51.479 +0700,""
333694,gadopentetat,2021-07-09 10:52:51.495 +0700,2021-07-09 10:52:51.495 +0700,""
333771,guaifenesin,2021-07-09 10:52:51.529 +0700,2021-07-09 10:52:51.529 +0700,""
333821,histrelin,2021-07-09 10:52:51.550 +0700,2021-07-09 10:52:51.550 +0700,""
333862,ibudilast,2021-07-09 10:52:51.570 +0700,2021-07-09 10:52:51.570 +0700,""
333908,infliximab,2021-07-09 10:52:51.590 +0700,2021-07-09 10:52:51.590 +0700,""
333980,"iron oxide, nanoparticles",2021-07-09 10:52:51.656 +0700,2021-07-09 10:52:51.656 +0700,""
334024,ketoprofen,2021-07-09 10:52:51.674 +0700,2021-07-09 10:52:51.674 +0700,""
334074,levodropropizine,2021-07-09 10:52:51.691 +0700,2021-07-09 10:52:51.691 +0700,""
334116,loperamide,2021-07-09 10:52:51.707 +0700,2021-07-09 10:52:51.707 +0700,""
334161,magnesium pyridoxal 5-phosphate glutamate,2021-07-09 10:52:51.723 +0700,2021-07-09 10:52:51.723 +0700,""
334208,megestrol,2021-07-09 10:52:51.780 +0700,2021-07-09 10:52:51.780 +0700,""
334258,"mercury, metallic",2021-07-09 10:52:51.795 +0700,2021-07-09 10:52:51.795 +0700,""
334307,methylatropine,2021-07-09 10:52:51.814 +0700,2021-07-09 10:52:51.814 +0700,""
334359,miglitol,2021-07-09 10:52:51.830 +0700,2021-07-09 10:52:51.830 +0700,""
334408,moxonidine,2021-07-09 10:52:51.850 +0700,2021-07-09 10:52:51.850 +0700,""
334455,natri bicarbonat,2021-07-09 10:52:51.863 +0700,2021-07-09 10:52:51.863 +0700,""
334497,nifedipine,2021-07-09 10:52:51.878 +0700,2021-07-09 10:52:51.878 +0700,""
334547,noxytiolin,2021-07-09 10:52:51.906 +0700,2021-07-09 10:52:51.906 +0700,""
334598,oxaliplatin,2021-07-09 10:52:51.920 +0700,2021-07-09 10:52:51.920 +0700,""
334644,pamidronat disodium,2021-07-09 10:52:51.937 +0700,2021-07-09 10:52:51.937 +0700,""
334691,penfluridol,2021-07-09 10:52:51.960 +0700,2021-07-09 10:52:51.960 +0700,""
334744,phenobarbital,2021-07-09 10:52:51.978 +0700,2021-07-09 10:52:51.978 +0700,""
334790,piperidione,2021-07-09 10:52:51.991 +0700,2021-07-09 10:52:51.991 +0700,""
334825,policosanol,2021-07-09 10:52:52.004 +0700,2021-07-09 10:52:52.004 +0700,""
334884,prenoxdiazine,2021-07-09 10:52:52.048 +0700,2021-07-09 10:52:52.048 +0700,""
334927,propofol,2021-07-09 10:52:52.068 +0700,2021-07-09 10:52:52.068 +0700,""
334974,quinethazone,2021-07-09 10:52:52.086 +0700,2021-07-09 10:52:52.086 +0700,""
335002,regadenoson,2021-07-09 10:52:52.099 +0700,2021-07-09 10:52:52.099 +0700,""
335052,rociverine,2021-07-09 10:52:52.119 +0700,2021-07-09 10:52:52.119 +0700,""
335092,saquinavir,2021-07-09 10:52:52.134 +0700,2021-07-09 10:52:52.134 +0700,""
335144,sobrerol,2021-07-09 10:52:52.152 +0700,2021-07-09 10:52:52.152 +0700,""
335186,sodium tartrate,2021-07-09 10:52:52.167 +0700,2021-07-09 10:52:52.167 +0700,""
335239,sulfadimidine,2021-07-09 10:52:52.187 +0700,2021-07-09 10:52:52.187 +0700,""
335280,suxibuzone,2021-07-09 10:52:52.205 +0700,2021-07-09 10:52:52.205 +0700,""
335319,technetium (99mtc) human albumin,2021-07-09 10:52:52.218 +0700,2021-07-09 10:52:52.218 +0700,""
335359,telithromycin,2021-07-09 10:52:52.234 +0700,2021-07-09 10:52:52.234 +0700,""
335408,thiamazole,2021-07-09 10:52:52.252 +0700,2021-07-09 10:52:52.252 +0700,""
335457,timolol,2021-07-09 10:52:52.271 +0700,2021-07-09 10:52:52.271 +0700,""
335541,triflupromazine,2021-07-09 10:52:52.416 +0700,2021-07-09 10:52:52.416 +0700,""
335656,virginiamycin,2021-07-09 10:52:52.500 +0700,2021-07-09 10:52:52.500 +0700,""
335699,ziconotide,2021-07-09 10:52:52.520 +0700,2021-07-09 10:52:52.520 +0700,""
335491,tolfenamic acid,2021-07-09 10:52:52.285 +0700,2021-07-09 10:52:52.285 +0700,"[""acid tolfenamic""]"
335605,acid ursodeoxycholic,2021-07-09 10:52:52.447 +0700,2021-07-09 10:52:52.447 +0700,"[""acid ursodeoxycholic"", ""ursodeoxycholic acid""]"
333352,doxacurium chloride,2021-07-09 10:52:51.364 +0700,2021-07-09 10:52:51.364 +0700,""
333403,emtricitabine,2021-07-09 10:52:51.391 +0700,2021-07-09 10:52:51.391 +0700,""
333466,eszopiclone,2021-07-09 10:52:51.416 +0700,2021-07-09 10:52:51.416 +0700,""
333511,etomidate,2021-07-09 10:52:51.432 +0700,2021-07-09 10:52:51.432 +0700,""
333562,fentanyl,2021-07-09 10:52:51.449 +0700,2021-07-09 10:52:51.449 +0700,""
333629,flunoxaprofen,2021-07-09 10:52:51.474 +0700,2021-07-09 10:52:51.474 +0700,""
333701,galantamine,2021-07-09 10:52:51.497 +0700,2021-07-09 10:52:51.497 +0700,""
333741,glucose,2021-07-09 10:52:51.517 +0700,2021-07-09 10:52:51.517 +0700,""
333795,"hemophilus influenzae b, purified antigen conjugated",2021-07-09 10:52:51.539 +0700,2021-07-09 10:52:51.539 +0700,""
333857,ibacitabine,2021-07-09 10:52:51.568 +0700,2021-07-09 10:52:51.568 +0700,""
333903,indobufen,2021-07-09 10:52:51.587 +0700,2021-07-09 10:52:51.587 +0700,""
333989,isometheptene,2021-07-09 10:52:51.660 +0700,2021-07-09 10:52:51.660 +0700,""
334050,lasofoxifene,2021-07-09 10:52:51.683 +0700,2021-07-09 10:52:51.683 +0700,""
334149,magnesium carbonate,2021-07-09 10:52:51.720 +0700,2021-07-09 10:52:51.720 +0700,""
334196,meclozine,2021-07-09 10:52:51.769 +0700,2021-07-09 10:52:51.769 +0700,""
334246,meprobamate,2021-07-09 10:52:51.791 +0700,2021-07-09 10:52:51.791 +0700,""
334297,methoxsalen,2021-07-09 10:52:51.808 +0700,2021-07-09 10:52:51.808 +0700,""
334326,methysergide,2021-07-09 10:52:51.822 +0700,2021-07-09 10:52:51.822 +0700,""
334392,moperone,2021-07-09 10:52:51.840 +0700,2021-07-09 10:52:51.840 +0700,""
334436,nalfurafine,2021-07-09 10:52:51.859 +0700,2021-07-09 10:52:51.859 +0700,""
334479,nepafenac,2021-07-09 10:52:51.872 +0700,2021-07-09 10:52:51.872 +0700,""
334522,nitrendipine,2021-07-09 10:52:51.895 +0700,2021-07-09 10:52:51.895 +0700,""
334572,ondansetron,2021-07-09 10:52:51.913 +0700,2021-07-09 10:52:51.913 +0700,""
334605,oxazepam,2021-07-09 10:52:51.929 +0700,2021-07-09 10:52:51.929 +0700,""
334690,penciclovir,2021-07-09 10:52:51.958 +0700,2021-07-09 10:52:51.958 +0700,""
334757,phenothrin,2021-07-09 10:52:51.984 +0700,2021-07-09 10:52:51.984 +0700,""
334821,"pneumococcus, purified polysaccharides antigen",2021-07-09 10:52:52.002 +0700,2021-07-09 10:52:52.002 +0700,""
334870,pranoprofen,2021-07-09 10:52:52.041 +0700,2021-07-09 10:52:52.041 +0700,""
334911,propacetamol,2021-07-09 10:52:52.058 +0700,2021-07-09 10:52:52.058 +0700,""
334962,pyritinol,2021-07-09 10:52:52.083 +0700,2021-07-09 10:52:52.083 +0700,""
335031,rilpivirine,2021-07-09 10:52:52.113 +0700,2021-07-09 10:52:52.113 +0700,""
335107,selegiline,2021-07-09 10:52:52.138 +0700,2021-07-09 10:52:52.138 +0700,""
335167,sodium iodohippurate (123i),2021-07-09 10:52:52.160 +0700,2021-07-09 10:52:52.160 +0700,""
335224,succinylated gelatin,2021-07-09 10:52:52.181 +0700,2021-07-09 10:52:52.181 +0700,""
335290,taliglucerase alfa,2021-07-09 10:52:52.212 +0700,2021-07-09 10:52:52.212 +0700,""
335342,technetium (99mtc) sulesomab,2021-07-09 10:52:52.229 +0700,2021-07-09 10:52:52.229 +0700,""
335395,tetracosactide,2021-07-09 10:52:52.245 +0700,2021-07-09 10:52:52.245 +0700,""
335444,ticarcillin,2021-07-09 10:52:52.268 +0700,2021-07-09 10:52:52.268 +0700,""
335510,tramazoline,2021-07-09 10:52:52.288 +0700,2021-07-09 10:52:52.288 +0700,""
335560,triptorelin,2021-07-09 10:52:52.423 +0700,2021-07-09 10:52:52.423 +0700,""
335610,valerianae radix,2021-07-09 10:52:52.448 +0700,2021-07-09 10:52:52.448 +0700,""
335657,vismodegib,2021-07-09 10:52:52.500 +0700,2021-07-09 10:52:52.500 +0700,""
334101,lipidosterol serenoarepense,2021-07-09 10:52:51.699 +0700,2021-07-09 10:52:51.699 +0700,"[""lipid-sterol của serenoa repens""]"
335705,zinc chloride,2021-07-09 10:52:52.522 +0700,2021-07-09 10:52:52.522 +0700,"[""kẽm chloride""]"
333353,doxazosin,2021-07-09 10:52:51.364 +0700,2021-07-09 10:52:51.364 +0700,""
333404,emylcamate,2021-07-09 10:52:51.391 +0700,2021-07-09 10:52:51.391 +0700,""
333454,erythropoietin,2021-07-09 10:52:51.412 +0700,2021-07-09 10:52:51.412 +0700,""
333504,etodolac,2021-07-09 10:52:51.427 +0700,2021-07-09 10:52:51.427 +0700,""
333552,fenoprofen,2021-07-09 10:52:51.444 +0700,2021-07-09 10:52:51.444 +0700,""
333604,flomoxef,2021-07-09 10:52:51.464 +0700,2021-07-09 10:52:51.464 +0700,""
333651,flurithromycin,2021-07-09 10:52:51.480 +0700,2021-07-09 10:52:51.480 +0700,""
333697,gadoteridol,2021-07-09 10:52:51.496 +0700,2021-07-09 10:52:51.496 +0700,""
333735,glipizide,2021-07-09 10:52:51.514 +0700,2021-07-09 10:52:51.514 +0700,""
333768,guacetisal,2021-07-09 10:52:51.528 +0700,2021-07-09 10:52:51.528 +0700,""
333818,histamine phosphate,2021-07-09 10:52:51.547 +0700,2021-07-09 10:52:51.547 +0700,""
333851,hydroxyzine,2021-07-09 10:52:51.565 +0700,2021-07-09 10:52:51.565 +0700,""
333897,indium (111in) imciromab,2021-07-09 10:52:51.584 +0700,2021-07-09 10:52:51.584 +0700,""
333949,iodoform,2021-07-09 10:52:51.636 +0700,2021-07-09 10:52:51.636 +0700,""
334035,lactitol,2021-07-09 10:52:51.678 +0700,2021-07-09 10:52:51.678 +0700,""
334096,linsidomine,2021-07-09 10:52:51.698 +0700,2021-07-09 10:52:51.698 +0700,""
334148,magnesium aspartate,2021-07-09 10:52:51.719 +0700,2021-07-09 10:52:51.719 +0700,""
334202,medroxyprogesterone,2021-07-09 10:52:51.778 +0700,2021-07-09 10:52:51.778 +0700,""
334250,mequinol,2021-07-09 10:52:51.793 +0700,2021-07-09 10:52:51.793 +0700,""
334306,methyl testosteron,2021-07-09 10:52:51.814 +0700,2021-07-09 10:52:51.814 +0700,""
334355,midecamycin,2021-07-09 10:52:51.829 +0700,2021-07-09 10:52:51.829 +0700,""
334410,mumps immunoglobulin,2021-07-09 10:52:51.851 +0700,2021-07-09 10:52:51.851 +0700,""
334445,nateglinide,2021-07-09 10:52:51.861 +0700,2021-07-09 10:52:51.861 +0700,""
334513,nimorazole,2021-07-09 10:52:51.881 +0700,2021-07-09 10:52:51.881 +0700,""
334602,oxantel,2021-07-09 10:52:51.921 +0700,2021-07-09 10:52:51.921 +0700,""
334652,pantethine,2021-07-09 10:52:51.941 +0700,2021-07-09 10:52:51.941 +0700,""
334701,pentetrazol,2021-07-09 10:52:51.962 +0700,2021-07-09 10:52:51.962 +0700,""
334755,phentolamine,2021-07-09 10:52:51.983 +0700,2021-07-09 10:52:51.983 +0700,""
334815,pizotifen,2021-07-09 10:52:52.000 +0700,2021-07-09 10:52:52.000 +0700,""
334863,pralatrexate,2021-07-09 10:52:52.037 +0700,2021-07-09 10:52:52.037 +0700,""
334913,promazine,2021-07-09 10:52:52.058 +0700,2021-07-09 10:52:52.058 +0700,""
334970,quetiapine,2021-07-09 10:52:52.085 +0700,2021-07-09 10:52:52.085 +0700,""
334998,rasburicase,2021-07-09 10:52:52.098 +0700,2021-07-09 10:52:52.098 +0700,""
335043,rituximab,2021-07-09 10:52:52.117 +0700,2021-07-09 10:52:52.117 +0700,""
335149,sodium bicarbonate,2021-07-09 10:52:52.153 +0700,2021-07-09 10:52:52.153 +0700,""
335200,spectinomycin,2021-07-09 10:52:52.170 +0700,2021-07-09 10:52:52.170 +0700,""
335248,sulfamethoxypyridazine,2021-07-09 10:52:52.190 +0700,2021-07-09 10:52:52.190 +0700,""
335303,technetium (99mtc) antimelanoma antibody,2021-07-09 10:52:52.215 +0700,2021-07-09 10:52:52.215 +0700,""
335374,tenonitrozole,2021-07-09 10:52:52.237 +0700,2021-07-09 10:52:52.237 +0700,""
335424,thiosulfate,2021-07-09 10:52:52.257 +0700,2021-07-09 10:52:52.257 +0700,""
335476,tisopurine,2021-07-09 10:52:52.278 +0700,2021-07-09 10:52:52.278 +0700,""
335516,trastuzumab,2021-07-09 10:52:52.362 +0700,2021-07-09 10:52:52.362 +0700,""
335565,troleandomycin,2021-07-09 10:52:52.434 +0700,2021-07-09 10:52:52.434 +0700,""
335628,vecuronium,2021-07-09 10:52:52.483 +0700,2021-07-09 10:52:52.483 +0700,""
335672,voglibose,2021-07-09 10:52:52.513 +0700,2021-07-09 10:52:52.513 +0700,""
335730,xylitol,2021-07-09 10:52:52.529 +0700,2021-07-09 10:52:52.529 +0700,""
334549,nước oxy già,2021-07-09 10:52:51.908 +0700,2021-07-09 10:52:51.908 +0700,"[""hydroxyl peroxide""]"
335099,satraplatin,2021-07-09 10:52:52.136 +0700,2021-07-09 10:52:52.136 +0700,""
333354,doxefazepam,2021-07-09 10:52:51.364 +0700,2021-07-09 10:52:51.364 +0700,""
333414,enoxacin,2021-07-09 10:52:51.395 +0700,2021-07-09 10:52:51.395 +0700,""
333464,estrone,2021-07-09 10:52:51.415 +0700,2021-07-09 10:52:51.415 +0700,""
333525,everolimus,2021-07-09 10:52:51.436 +0700,2021-07-09 10:52:51.436 +0700,""
333568,ferric (59fe) citrate,2021-07-09 10:52:51.452 +0700,2021-07-09 10:52:51.452 +0700,""
333617,fludrocortisone,2021-07-09 10:52:51.470 +0700,2021-07-09 10:52:51.470 +0700,""
333667,formocortal,2021-07-09 10:52:51.487 +0700,2021-07-09 10:52:51.487 +0700,""
333715,gelatin agents,2021-07-09 10:52:51.504 +0700,2021-07-09 10:52:51.504 +0700,""
333750,glyceryl trinitrate,2021-07-09 10:52:51.521 +0700,2021-07-09 10:52:51.521 +0700,""
333787,halothane,2021-07-09 10:52:51.535 +0700,2021-07-09 10:52:51.535 +0700,""
333879,imatinib,2021-07-09 10:52:51.578 +0700,2021-07-09 10:52:51.578 +0700,""
333927,interferon beta-1b,2021-07-09 10:52:51.602 +0700,2021-07-09 10:52:51.602 +0700,""
333971,ipilimumab,2021-07-09 10:52:51.651 +0700,2021-07-09 10:52:51.651 +0700,""
334015,kaolin,2021-07-09 10:52:51.671 +0700,2021-07-09 10:52:51.671 +0700,""
334065,levacetylmethadol,2021-07-09 10:52:51.688 +0700,2021-07-09 10:52:51.688 +0700,""
334125,l-ornithin l-aspartat,2021-07-09 10:52:51.711 +0700,2021-07-09 10:52:51.711 +0700,""
334188,mecamylamine,2021-07-09 10:52:51.750 +0700,2021-07-09 10:52:51.750 +0700,""
334237,mephenesin,2021-07-09 10:52:51.790 +0700,2021-07-09 10:52:51.790 +0700,""
334296,methoxamine,2021-07-09 10:52:51.808 +0700,2021-07-09 10:52:51.808 +0700,""
334349,micafungin,2021-07-09 10:52:51.827 +0700,2021-07-09 10:52:51.827 +0700,""
334400,mosapramine,2021-07-09 10:52:51.846 +0700,2021-07-09 10:52:51.846 +0700,""
334463,nefazodone,2021-07-09 10:52:51.864 +0700,2021-07-09 10:52:51.864 +0700,""
334512,nimodipine,2021-07-09 10:52:51.881 +0700,2021-07-09 10:52:51.881 +0700,""
334564,olmesartan medoxomil,2021-07-09 10:52:51.912 +0700,2021-07-09 10:52:51.912 +0700,""
334624,oxybutynin,2021-07-09 10:52:51.933 +0700,2021-07-09 10:52:51.933 +0700,""
334676,pefloxacin,2021-07-09 10:52:51.952 +0700,2021-07-09 10:52:51.952 +0700,""
334726,pertuzumab,2021-07-09 10:52:51.970 +0700,2021-07-09 10:52:51.970 +0700,""
334784,pipecuronium bromide,2021-07-09 10:52:51.988 +0700,2021-07-09 10:52:51.988 +0700,""
334828,polihexanide,2021-07-09 10:52:52.005 +0700,2021-07-09 10:52:52.005 +0700,""
334872,prasugrel,2021-07-09 10:52:52.046 +0700,2021-07-09 10:52:52.046 +0700,""
334934,prostaglandin e1,2021-07-09 10:52:52.070 +0700,2021-07-09 10:52:52.070 +0700,""
334972,quinagolide,2021-07-09 10:52:52.085 +0700,2021-07-09 10:52:52.085 +0700,""
334994,ranitidine,2021-07-09 10:52:52.097 +0700,2021-07-09 10:52:52.097 +0700,""
335059,ropivacaine,2021-07-09 10:52:52.121 +0700,2021-07-09 10:52:52.121 +0700,""
335126,sibutramine,2021-07-09 10:52:52.147 +0700,2021-07-09 10:52:52.147 +0700,""
335204,stannous fluoride,2021-07-09 10:52:52.171 +0700,2021-07-09 10:52:52.171 +0700,""
335265,sulfur,2021-07-09 10:52:52.201 +0700,2021-07-09 10:52:52.201 +0700,""
335321,technetium (99mtc) hynic-octreotide,2021-07-09 10:52:52.218 +0700,2021-07-09 10:52:52.218 +0700,""
335375,terconazole,2021-07-09 10:52:52.237 +0700,2021-07-09 10:52:52.237 +0700,""
335428,thrombocytes,2021-07-09 10:52:52.258 +0700,2021-07-09 10:52:52.258 +0700,""
335475,tiropramide,2021-07-09 10:52:52.278 +0700,2021-07-09 10:52:52.278 +0700,""
335520,travoprost,2021-07-09 10:52:52.362 +0700,2021-07-09 10:52:52.362 +0700,""
335572,trospium,2021-07-09 10:52:52.435 +0700,2021-07-09 10:52:52.435 +0700,""
335616,valpromide,2021-07-09 10:52:52.477 +0700,2021-07-09 10:52:52.477 +0700,""
335678,warfarin,2021-07-09 10:52:52.514 +0700,2021-07-09 10:52:52.514 +0700,""
335722,zuclopenthixol,2021-07-09 10:52:52.527 +0700,2021-07-09 10:52:52.527 +0700,""
333833,hydroclorothiazide,2021-07-09 10:52:51.557 +0700,2021-07-09 10:52:51.557 +0700,"[""hydrochlorothiazide""]"
333355,doxepin,2021-07-09 10:52:51.364 +0700,2021-07-09 10:52:51.364 +0700,""
333415,enoxaparin,2021-07-09 10:52:51.396 +0700,2021-07-09 10:52:51.396 +0700,""
333438,eptifibatide,2021-07-09 10:52:51.407 +0700,2021-07-09 10:52:51.407 +0700,""
333509,etofylline nicotinate,2021-07-09 10:52:51.429 +0700,2021-07-09 10:52:51.429 +0700,""
333559,fenproporex,2021-07-09 10:52:51.445 +0700,2021-07-09 10:52:51.445 +0700,""
333597,finasteride,2021-07-09 10:52:51.462 +0700,2021-07-09 10:52:51.462 +0700,""
333644,flupentixol,2021-07-09 10:52:51.478 +0700,2021-07-09 10:52:51.478 +0700,""
333685,furazolidone,2021-07-09 10:52:51.493 +0700,2021-07-09 10:52:51.493 +0700,""
333775,guanoclor,2021-07-09 10:52:51.530 +0700,2021-07-09 10:52:51.530 +0700,""
333825,huyết thanh kháng bạch hầu,2021-07-09 10:52:51.553 +0700,2021-07-09 10:52:51.553 +0700,""
333866,icatibant,2021-07-09 10:52:51.572 +0700,2021-07-09 10:52:51.572 +0700,""
333912,ingenol mebutate,2021-07-09 10:52:51.593 +0700,2021-07-09 10:52:51.593 +0700,""
333994,isopropyl methylphenol,2021-07-09 10:52:51.663 +0700,2021-07-09 10:52:51.663 +0700,""
334053,ledipasvir,2021-07-09 10:52:51.684 +0700,2021-07-09 10:52:51.684 +0700,""
334122,lorcainide,2021-07-09 10:52:51.710 +0700,2021-07-09 10:52:51.710 +0700,""
334186,mebutamate,2021-07-09 10:52:51.749 +0700,2021-07-09 10:52:51.749 +0700,""
334244,mepolizumab,2021-07-09 10:52:51.791 +0700,2021-07-09 10:52:51.791 +0700,""
334298,methoxy polyethylene glycol epoietin beta,2021-07-09 10:52:51.809 +0700,2021-07-09 10:52:51.809 +0700,""
334327,meticillin,2021-07-09 10:52:51.822 +0700,2021-07-09 10:52:51.822 +0700,""
334394,morclofone,2021-07-09 10:52:51.841 +0700,2021-07-09 10:52:51.841 +0700,""
334443,natalizumab,2021-07-09 10:52:51.860 +0700,2021-07-09 10:52:51.860 +0700,""
334507,nilvadipine,2021-07-09 10:52:51.880 +0700,2021-07-09 10:52:51.880 +0700,""
334560,oil,2021-07-09 10:52:51.912 +0700,2021-07-09 10:52:51.912 +0700,""
334629,oxitropium bromide,2021-07-09 10:52:51.933 +0700,2021-07-09 10:52:51.933 +0700,""
334686,pemetrexed,2021-07-09 10:52:51.955 +0700,2021-07-09 10:52:51.955 +0700,""
334743,pheniramine,2021-07-09 10:52:51.977 +0700,2021-07-09 10:52:51.977 +0700,""
334794,pipradrol,2021-07-09 10:52:51.992 +0700,2021-07-09 10:52:51.992 +0700,""
334844,ponatinib,2021-07-09 10:52:52.009 +0700,2021-07-09 10:52:52.009 +0700,""
334875,praziquantel,2021-07-09 10:52:52.046 +0700,2021-07-09 10:52:52.046 +0700,""
334933,proscillaridin,2021-07-09 10:52:52.070 +0700,2021-07-09 10:52:52.070 +0700,""
334981,quinidine,2021-07-09 10:52:52.087 +0700,2021-07-09 10:52:52.087 +0700,""
335020,rhenium (186re) sulfide colloid,2021-07-09 10:52:52.106 +0700,2021-07-09 10:52:52.106 +0700,""
335072,rufinamide,2021-07-09 10:52:52.127 +0700,2021-07-09 10:52:52.127 +0700,""
335125,sildenafil,2021-07-09 10:52:52.146 +0700,2021-07-09 10:52:52.146 +0700,""
335192,somatrem,2021-07-09 10:52:52.168 +0700,2021-07-09 10:52:52.168 +0700,""
335253,sulfanilamide,2021-07-09 10:52:52.191 +0700,2021-07-09 10:52:52.191 +0700,""
335380,terbutaline,2021-07-09 10:52:52.237 +0700,2021-07-09 10:52:52.237 +0700,""
335427,thiopropazate,2021-07-09 10:52:52.258 +0700,2021-07-09 10:52:52.258 +0700,""
335481,tocilizumab,2021-07-09 10:52:52.279 +0700,2021-07-09 10:52:52.279 +0700,""
335531,tribenoside,2021-07-09 10:52:52.366 +0700,2021-07-09 10:52:52.366 +0700,""
335581,tubocurarine,2021-07-09 10:52:52.437 +0700,2021-07-09 10:52:52.437 +0700,""
335629,velaglucerase alfa,2021-07-09 10:52:52.483 +0700,2021-07-09 10:52:52.483 +0700,""
335679,xaliproden,2021-07-09 10:52:52.514 +0700,2021-07-09 10:52:52.514 +0700,""
335713,zolmitriptan,2021-07-09 10:52:52.525 +0700,2021-07-09 10:52:52.525 +0700,""
335306,technetium (99mtc) bicisate,2021-07-09 10:52:52.216 +0700,2021-07-09 10:52:52.216 +0700,""
333356,doxercalciferol,2021-07-09 10:52:51.365 +0700,2021-07-09 10:52:51.365 +0700,""
333409,"encephalitis, tick borne immunoglobulin",2021-07-09 10:52:51.393 +0700,2021-07-09 10:52:51.393 +0700,""
333463,estramustine,2021-07-09 10:52:51.415 +0700,2021-07-09 10:52:51.415 +0700,""
333512,etonogestrel,2021-07-09 10:52:51.433 +0700,2021-07-09 10:52:51.433 +0700,""
333561,fenspiride,2021-07-09 10:52:51.449 +0700,2021-07-09 10:52:51.449 +0700,""
333628,flunitrazepam,2021-07-09 10:52:51.474 +0700,2021-07-09 10:52:51.474 +0700,""
333736,gliquidone,2021-07-09 10:52:51.515 +0700,2021-07-09 10:52:51.515 +0700,""
333769,guaiacolsulfonate,2021-07-09 10:52:51.528 +0700,2021-07-09 10:52:51.528 +0700,""
333819,histapyrrodine,2021-07-09 10:52:51.547 +0700,2021-07-09 10:52:51.547 +0700,""
333852,hymecromone,2021-07-09 10:52:51.565 +0700,2021-07-09 10:52:51.565 +0700,""
333898,indium (111in) oxinate labelled cells,2021-07-09 10:52:51.585 +0700,2021-07-09 10:52:51.585 +0700,""
333948,iodocholesterol (131i),2021-07-09 10:52:51.635 +0700,2021-07-09 10:52:51.635 +0700,""
334037,lactobacillus fermentum,2021-07-09 10:52:51.678 +0700,2021-07-09 10:52:51.678 +0700,""
334079,levorphanol,2021-07-09 10:52:51.693 +0700,2021-07-09 10:52:51.693 +0700,""
334131,lubiprostone,2021-07-09 10:52:51.713 +0700,2021-07-09 10:52:51.713 +0700,""
334182,mebendazole,2021-07-09 10:52:51.747 +0700,2021-07-09 10:52:51.747 +0700,""
334241,mepindolol,2021-07-09 10:52:51.791 +0700,2021-07-09 10:52:51.791 +0700,""
334293,methohexital,2021-07-09 10:52:51.807 +0700,2021-07-09 10:52:51.807 +0700,""
334347,mibefradil,2021-07-09 10:52:51.827 +0700,2021-07-09 10:52:51.827 +0700,""
334401,mosaprid citrat,2021-07-09 10:52:51.846 +0700,2021-07-09 10:52:51.846 +0700,""
334504,nifurzide,2021-07-09 10:52:51.879 +0700,2021-07-09 10:52:51.879 +0700,""
334558,ofatumumab,2021-07-09 10:52:51.911 +0700,2021-07-09 10:52:51.911 +0700,""
334617,oxiracetam,2021-07-09 10:52:51.932 +0700,2021-07-09 10:52:51.932 +0700,""
334679,pegaptanib,2021-07-09 10:52:51.953 +0700,2021-07-09 10:52:51.953 +0700,""
334736,pheneticillin,2021-07-09 10:52:51.976 +0700,2021-07-09 10:52:51.976 +0700,""
334795,piprozolin,2021-07-09 10:52:51.992 +0700,2021-07-09 10:52:51.992 +0700,""
